bs_replicate,X.Intercept.,Human.population.size.in.1.km.radius.of.site.greater_than_1.000_humans_.urban.,Human.population.size.in.1.km.radius.of.site.less_than_100_humans_.rural.,Human.population.size.in.1.km.radius.of.site.No_humans_observed_in_1_km,labLab_B,Shannon_H_index_cs,Fraction_juv_cs,Fraction_F_cs,Trapping.at.a.cave.or.mine.Yes,Frequency.of.human.visitation.to.the.siteMonthly,Frequency.of.human.visitation.to.the.siteNot_visited_by_humans,Frequency.of.human.visitation.to.the.siteOccasionally,Frequency.of.human.visitation.to.the.siteSeasonal,Frequency.of.human.visitation.to.the.siteWeekly,Frequency.of.human.visitation.to.the.siteYearly,Water.present.at.the.site.Yes,Site.accessibilityEasy,Site.accessibilityModerate,Bat.familyPteropodidae,Bat.familyRhinolophidae,Bat.familyRhinopomatidae,Bat.familyVespertilionidae,AgeJuvenile_.J.,SexMale_.M.,Bat.familyPteropodidae.AgeJuvenile_.J.,Bat.familyRhinolophidae.AgeJuvenile_.J.,Bat.familyRhinopomatidae.AgeJuvenile_.J.,Bat.familyVespertilionidae.AgeJuvenile_.J.,Bat.familyPteropodidae.SexMale_.M.,Bat.familyRhinolophidae.SexMale_.M.,Bat.familyRhinopomatidae.SexMale_.M.,Bat.familyVespertilionidae.SexMale_.M.,AgeJuvenile_.J..SexMale_.M.
615,-2.73617438567329,0.757580648918034,0.226963104201003,0.615991202748953,0.379571499453897,0.579195641722467,-0.0331411828507162,-0.942226328936209,1.12303578622953,-0.307066358211925,0.187439801195347,1.39326999887073,0.0571265019547965,-0.462904080022932,-0.334341236739285,-0.0544541925550174,0.298710136869225,-0.113647795640183,-0.460785375951545,0.0544430039139354,-0.495306547332758,-0.51324238847409,-0.222418711361625,-0.139061114286581,-0.395161620264232,1.83018296270828,-0.333551188479417,0.268823530879738,-1.10052544227429,0.764427412466148,-0.169214914133219,-0.258911592938732,-0.0219061462300686
616,-2.46582980256609,0.432664298017562,0.0643903084703995,0.402646707791233,-0.177422070035113,0.625352283963176,0.374947413507361,-0.661309059499546,1.11798337646135,0.00924693892576865,-0.0159879530242383,1.08651328092142,-0.0815316491144919,-0.0657252350860719,-0.436966491379315,-0.238633086688273,0.0914509378021099,-0.289293475920366,-0.27273751287929,0.211719918067562,0.156712152885706,-0.398235474594484,-0.115654372305441,-0.210600018365889,-0.808821733318975,1.42256123358039,0.85378665920322,-0.0609980183566933,-0.0129650589188145,0.818995451519161,-0.630850833117325,-1.26913314085956,-0.170028291279215
617,-2.75897620622484,-1.63344150490394,0.349517434108288,0.377107071390476,-0.0809500319157913,0.356031812020665,-0.15100069518931,-0.654104155449519,1.13968365426339,-0.161369382971676,-0.0963067930707025,1.33009485870634,-0.0753656571134068,0.26465976553803,0.0634897247908735,-0.0112947679505442,0.133848164568285,0.0864763995128562,-0.196258459042423,0.449738026253302,-0.310924089101598,-0.844129338699227,-0.599768971650786,-0.0755756536199098,0.105263149426064,1.41628971746242,2.27743200209555,1.04853948381088,-0.420347173734813,0.831599743556611,-0.166771801356105,-0.433153936558882,-0.456758020681527
618,-2.0725747618029,-0.0522796285161087,0.165163964871282,0.343172893327793,-0.114037756458133,0.421786265613566,0.223171867354383,-0.531586085212735,0.86661278639264,-0.15166612163286,-0.335686069133607,1.26704260846864,0.181650825670459,-0.312641353966307,0.0789548741572557,-0.0300439489595473,0.0783080420520561,-0.0480659840122192,-0.408273522686493,-0.11221416689627,-0.0158513241147217,-0.869692831703896,-0.0742739850624947,-0.296374349984706,-0.473801794506176,0.957397066893646,0.00187247125435693,0.533184572964036,-0.715668158135621,0.875388764727671,-0.236486798345818,-0.875905307266489,-0.163640383911677
619,-2.13524137399916,0.14433472154176,0.175308726413771,0.256496163603699,-0.149971430237611,0.431728519917336,-0.0383711370486792,-0.314824411267499,0.73066945794921,-0.110750446489188,-0.287067437569444,0.905831610443117,-0.0276096429616134,0.415852859493629,0.196526317618876,-0.27097440738679,0.120727722955474,-0.337238701140525,-0.191093215077146,0.466006419160853,-0.191144178935054,-0.622645491966469,-0.130994546324724,-0.0343362833693276,-0.35942950924481,1.34515816743002,1.8976580443881,0.950764311664942,-0.40472725019799,0.601156836384229,-0.0926545616893364,-0.771194312163956,-0.493848095504121
620,-2.26831713057287,-1.05409515493535,-0.211293572534937,0.676195355077311,0.0235815487752371,0.553230088514108,-0.156484909797972,-0.762882131590483,1.15119137939333,-0.16503000140473,-0.0269269502652206,1.26247021445959,-0.0182201019298703,-0.246688220183515,0.206707730532425,-0.412637364402033,-0.0219072581506719,-0.207134012080866,-0.751036582711498,0.36992248518781,-0.151384025315464,-0.999818648032148,-0.195648982296644,-0.0815249453641056,-1.28145030253607,1.61891696147279,0.979134596963256,1.15737113723821,-0.583101631771957,0.38983552788634,-0.588907328790053,-0.160514937706592,-0.025632979075419
621,-1.73799413093604,1.8201272685112,0.00344737795504276,0.0642547728270009,-0.107767714180457,0.768361396617577,0.170615618900502,-0.642683367288317,1.13873058263599,0.0988125508945093,-0.234323283010414,1.49589910934769,-0.301489688820725,0.115183705683556,-0.437006649872564,-0.68813005624523,-0.00222591385843018,-0.530170173392331,-0.563935943961086,-0.0435471232148638,-0.121326214089278,-1.11737090689049,-0.843354274797876,-0.460084324562729,-1.73881177723974,1.61107683123779,0.843746916835986,0.773889936354367,0.532688799502922,0.840188637019796,-0.0639309323185724,0.121805987445349,0.32712908999397
622,-2.14748962631991,0.779208519458564,0.767936327118819,0.635765677744384,0.14473525678847,0.651287097965984,0.156286109165433,-0.591776677413392,0.676633570085387,-0.116545827049934,-0.263989000482097,0.798934989833008,-0.193003572422441,0.109333839804181,-0.22338990754592,-0.309034610515257,0.326978176904613,-0.611643772337665,-0.332859366983856,0.297843953822726,-0.39358767059923,-0.890654616435175,-0.69866427544127,-0.301201439020557,-0.360650298477122,1.85328958074908,0.905031245552197,2.0997957452665,-0.640004068609472,0.121581140155756,0.332799424104489,-0.710656240987093,0.345431406281999
623,-2.32518957627956,0.998402264160379,-0.00428220741148978,0.100936718116041,0.0622479519031574,0.446757975764544,-0.0253533369276715,-0.542438102081259,0.992019100331689,-0.0493558321255778,-0.320473628050874,1.10213067665784,0.34906907300017,-0.221902764309282,0.0797451434815761,-0.278927115627267,0.039796545631995,-0.0689411531860015,-0.0754278381091229,0.447691905638831,-0.457037452866332,-0.199186854970092,-0.131551637066068,-0.512700404426534,-0.882028497483492,1.50269183659494,1.18410113571757,0.426960378714353,-0.353740372671823,0.469225689590518,-0.0921045226364645,-0.32524531046524,0.198793809430177
624,-2.49285243035363,-0.811126513381406,-0.0347590696460996,0.134779555653155,-0.19780711233074,0.575244621293239,0.28854887736833,-0.690895672081671,0.98297430440189,-0.143452979726584,0.12824299596459,1.62194512515223,0.05460857041978,-0.327033569700159,-0.23390575173882,-0.178750607336155,0.0766280958765342,-0.0618606712102382,-0.506436729791718,0.599021702495741,0.00332175721588179,-0.609659597824022,-0.526155762898733,0.141881213386045,-0.642205989434365,1.60789430086324,-1.06703836802414,0.678337435094782,-0.525671171009246,0.565571877421573,-0.478647872379431,-0.223911184547087,-0.224058946440804
625,-3.08214182465911,0.83942061954591,0.52291963596157,0.00899460585297906,0.0296988486393661,0.420083305188315,0.110752633872141,-1.46408290017974,1.38087032068521,-0.437738457394228,0.0125356521531023,1.54479320888766,0.153235653468801,-0.295604229422156,-0.647662854935244,0.0575561391033171,0.243929842379077,0.122184189753857,0.308840461045418,0.649153573565107,-0.921791569942121,-0.300735168636162,-0.827196313000724,-0.0789711683438103,0.368587700106205,1.91741545924336,1.28813372063884,2.07231286395876,-2.01888588487999,0.715119628450152,0.125309654848762,-0.59268894747034,-0.270038724061237
626,-2.54311526823777,1.09880111856895,-0.448397527072636,0.590848142235046,0.142060362863585,0.673528410187707,0.139047104177178,-0.636908061670097,0.969614414858503,-0.210426908519622,0.135696722009718,1.16511568809338,-0.0966181318132878,-0.10630835340976,0.474878570228007,-0.139731849794231,-0.0232329290017544,-0.0532632756714785,-0.530234657800279,0.690628030792274,-0.219435763626033,-0.787596850682581,-0.946860034348928,-0.23484932256647,-0.120596185989385,2.00286625144795,1.57742916639854,1.69291579121629,-0.836159955293573,0.272100982351521,-0.322280263593974,-0.969495052728247,0.384168552780867
627,-2.31141753995371,0.105920924313961,-0.0927664126218123,0.372469441923097,-0.106341519775487,0.629492107339518,-0.0244120564296115,-0.342917251276244,0.847514864700824,0.112530980449087,-0.335077592253143,1.0169007815358,-0.253037499990531,0.0564991132400137,0.161179759146945,-0.135428591353138,0.102076801660742,-0.193093262859559,-0.333075594448177,0.0170917812530165,-0.0254841543908195,-0.48234359898177,0.0269769120125682,-0.205450688911598,-0.675223929663375,1.46109799015412,1.12695267875177,0.0263816631228706,-0.354539362077769,0.36891138808241,0.116199370033452,-0.551159947993895,0.095692617124555
628,-2.32065782018509,-0.186553757014887,0.907222607881334,0.594194843039886,0.0868292850095678,0.372579283174965,0.0551675938344561,-0.894608447954342,0.956861732095943,-0.128200304237692,-0.517058434302079,1.32189062230689,-0.0819857567360373,0.369429670118384,-0.454739716282316,-0.201825436295959,0.383619140130642,-0.279405321839617,-0.572710167873364,0.229178044623986,-0.656104250362877,-1.0147260041083,-0.617486279181647,-0.504082387361418,-0.832816793413004,1.50049292369299,2.36744780757405,0.73093115169225,-0.251524441061604,0.841731874808841,0.461088255693382,-0.518876586361439,0.0509540256129358
629,-2.8379482852169,-0.0139922747665658,1.11801645450757,0.559314634685606,0.199000641378659,0.695060413365873,0.0743869520722239,-0.783093517257409,0.956767878364304,0.043436528579475,-0.0126127979587989,0.984997889968604,0.0900927092640876,-1.01772461771856,-0.67188318874311,-0.285118999290703,0.522098022354074,-0.228553177422185,0.231353548487583,0.353391757417804,-0.591954826159588,-0.542013231872883,-0.257432973263987,0.0116608042403245,-0.82794006372935,1.09010315985867,0.597326809739976,1.12760068192013,-0.923817850345499,0.31329428102814,-0.0497541861371464,-0.873734208644009,0.209791038295346
630,-1.70939413429178,-0.198081020060091,0.145617652633966,0.0387440048080107,-0.0534280103567616,0.0847413390895816,0.0559833484812211,-0.0246422212240004,0.137876745217172,0.0245996348517992,-0.0638196378023835,0.316808832154302,-0.0224032941460715,-0.0908306622002519,0.0239585884320087,-0.105515775951493,0.00638821136983226,-0.00375743338533544,-0.113098644671844,0.231370999225859,0.0159277893187951,-0.228562854377783,0.139898989259776,0.0114281444279343,-0.259913830745252,0.39843504579718,0.155838017489383,0.0971885167376959,-0.16970435940796,0.243659971574065,0.0488453575871887,-0.238698201340875,0.0768570122522227
631,-1.76595154978743,0.578798825396303,-0.190213562545171,0.33315206373922,0.139110951960277,0.619348161351925,0.326145445459719,-0.642388335571447,0.708506373983912,-0.0430554243263437,-0.158908548529316,1.12574461194281,0.156544961157144,-0.062044080390222,0.306517530374141,-0.29170630882378,-0.111918488087896,-0.0399540651546533,-0.601332452495313,0.0437277110022793,-0.382977512484343,-0.758175208412298,-0.373336856103802,-0.1712362037151,-1.59211924316878,1.4770401801569,-0.113089301623853,0.400850061392159,-0.509643785618953,0.799823037275094,-0.841318877194374,-0.513191093411947,-0.334848573630256
632,-2.69614483338509,0.477664159503054,0.759042803932104,0.533275869106678,0.173728248194019,0.525114451842181,0.180417054828603,-0.884347924463472,1.34615288467855,-0.184834199886507,-0.259570083597177,1.72851657682735,0.220778097111046,-0.629188790997857,-0.718662449266377,-0.0531891648067336,0.254448994152188,-0.309271472696921,-0.750900641126088,0.0448004300542416,-0.427681927628692,-0.616872073327232,-0.742143856945212,-0.190277043873521,0.362552491947479,1.70215617076666,1.92600649837525,0.515358326785582,-1.45217544294915,0.378063133790378,-0.831844791068852,-0.680769554432702,0.187610775032436
633,-2.2863847812701,0.667100083670172,0.215128029804194,0.430593441628368,-0.0556064477924777,0.514971773983064,0.441080934171338,-0.503116244643865,0.87717966263124,-0.00915647507273133,-0.339068199236446,1.11350835092864,0.227898004522696,-0.0229227428737431,0.244628918821882,-0.0491398371272263,0.176999201518398,0.0925516203256709,-0.732803647601806,-0.307997397901935,-0.421405288071333,-0.9073671413354,-1.0122742177433,-0.179906175110086,0.800234633768698,1.98633226669753,0.847775171147449,0.822781510638537,-1.43149928815586,0.933509219836665,0.0945739990170033,-0.0470227273690769,0.26701692942167
634,-2.76077787434209,-0.450348910891412,0.33604938108273,0.360752042410942,0.0420504721408951,0.749643733705934,-0.0682521588406224,-0.830555126466909,0.985633634348536,0.0483552647982585,-0.400179885248059,1.45693304396021,-0.0735650310348255,0.105660464135002,-0.353950443407169,-0.296738071670149,0.238736875155159,-0.286108251987033,-0.0624739128889339,0.4931050375873,-0.67202739706827,-0.410844048926847,-0.261529694397577,0.0758362020984449,-0.877248961349751,1.54490846371662,2.27565463456597,0.380804477551165,-0.166393614498427,0.204753944062226,0.016287288697433,-1.10986490712826,0.10493340444137
635,-2.2656977644761,-0.926966865249498,0.212723416390689,0.188523265832285,-0.0847567715623627,0.532131446933705,-0.120367301720268,-0.538921385959453,1.02553544659461,0.245402832466337,-0.267457177840029,1.10758181738955,0.317711969900163,-0.229129814978692,-0.429259452516812,-0.394545098640638,0.337115456857782,-0.123490790020772,-0.284060233108335,0.271316662644347,0.216076256857022,-0.636374397251692,-0.396085095353184,-0.72448834850059,-0.834864943971972,1.44083841081394,1.94046034134502,-0.41606754661912,-0.636401845818108,0.748578850632299,-0.569006173111344,0.0703321276544709,0.30611931815532
636,-2.36588195485706,0.889111548139042,-0.167067106152377,0.464678460178159,0.107065231253776,0.64007774858699,-0.0467585200001543,-0.608663984126091,1.02850152363867,0.0622380902003124,-0.0501055406416869,1.02530327754119,-0.394226651063918,0.253343622472506,-0.364206708128041,-0.555570390271456,-0.0795553437316206,-0.438936864947465,-0.724428162765776,0.563395892367651,-0.600596492977426,-0.365586021058862,-0.0166950166452285,0.0944059295821712,-1.14101979825141,1.79078753978946,1.1727835218936,0.799183524256399,-1.08299097927097,0.691654178089515,-0.0482487785636222,-0.244531913895264,-0.353020040524972
637,-2.15912508966402,-0.256655189664436,-0.0338212223191207,0.416473397292487,-0.0742642898523643,0.404230412523769,-0.0521745823103413,-0.614803640113005,1.09799332084848,0.0608976145725735,-0.753164929952623,1.42236566500831,0.269738201602234,-0.25233814761507,-0.0603539749473811,-0.214460327269085,0.0690874555800677,-0.00852504894930813,-0.454503437984382,-0.0937662422239603,-0.625889716703495,-1.36539950279517,-0.191059999312792,-0.268312581515374,-0.966274122864229,1.05237943573714,1.00177648148356,0.665278371797113,-1.05321450256615,0.325534373498825,-0.591420967166785,-0.755940658865132,0.484902783526798
638,-2.29650650459739,-0.0990628693210972,0.439412812498472,0.457832243634312,-0.277567000038138,0.692000267065804,0.198818411816013,-0.586180431337288,0.986185368733596,0.00817987349474092,-0.589703391978633,1.10127634835287,-0.0820082105854575,0.185925646200198,-0.099176794422901,-0.336523759843903,0.277036964950858,-0.549749915352297,-0.197070155135332,0.262093614723643,-0.129843785755908,-0.91674634543512,-0.024340066720019,-0.187965492830427,-0.307176283201097,1.46013866406444,1.99665564478308,0.303701357542845,-0.708822751811045,0.385054203083588,0.345632579278331,-0.13578188222325,-0.309607667014179
639,-2.30467328663128,0.893650538089079,0.0501282227815706,0.339109124079682,-0.015224067626575,0.756215008330173,0.170031483006478,-0.745672920158534,1.00786472611173,0.00318701997960694,-0.472348240189882,1.41682377205261,0.135648414690403,-0.415735560869884,-0.38068925881233,-0.415648606952453,0.0729428132054795,-0.471122319317377,0.0920716000233377,0.369575298357553,-0.427466237055562,-1.28937099646848,-0.340096651846104,-0.10482391091124,-0.0763005615337331,1.42899907591945,0.35662675019881,1.09075029578766,-0.939587354122653,0.281581968323231,-0.321578365360534,0.377459283580517,0.166817820184863
640,-2.05154802352133,-0.520358438353266,0.0508122704060243,0.271934714497403,-0.0764196666070271,0.372952117230879,0.218345887976494,-0.23555100334706,0.587032560403524,0.0884228799593338,0.0414721562109965,0.769761537075633,0.00307303289303067,-0.0310854782274303,-0.339516172332859,-0.226318884968338,0.114329506763293,-0.163199735320041,-0.259593031614081,0.235811108022766,0.0288167942048847,-0.141406625333392,0.0616522040441792,-0.202459681542125,-0.731551599653854,0.935253703858303,0.768757752214156,0.253123103957831,-0.112513527704254,0.499816590982783,-0.0806041936349949,-0.240426917701977,0.163818870877937
641,-2.85587776538425,-0.119644491673085,0.850189743491369,0.322186171578716,-0.216309919064585,0.420473277304659,0.0566028657074342,-0.711236783261175,1.30801424838673,-0.199383387781505,-0.201102409811135,1.61025720779132,0.00680380490440905,-0.223056361186987,-0.604320811241876,-0.064228454961066,0.465363594776792,-0.146000008921119,0.195477614810456,0.277996826089711,-0.172996842992639,-0.897659294535114,-0.862779860968458,-0.19356310920441,-0.171819238128975,1.55705289880082,1.63818174811118,1.11822594474406,-1.08005296863209,0.375923231647299,-0.0761418937354034,-0.729311999138393,0.263307756929047
642,-1.99351222353094,-0.0643589611290462,0.129673527629273,0.217201539763505,-0.0188005815347866,0.440754708295059,-0.0790516678265282,-0.266335681153807,0.497740252155029,-0.0966454143719668,0.0642814530915962,0.753613557781149,-0.236531425813207,-0.0711170792593675,0.179511888085396,-0.125661487676309,0.0710111994511633,-0.256433190532391,-0.183971578386602,0.0882717243349296,0.0674756248047469,-0.312640764715097,0.263510872941092,-0.0911212217296807,-0.265662990121131,0.850186006651908,-0.136006521948676,0.167307165478331,-0.667374281009962,0.374998188966439,0.127425778361682,-0.3369700435581,-0.0621058369438725
